order_id,order_date,status,customer_id,first_name,last_name,city
O001188,2023-10-04,Delivered,C00322,Pooja,Chatterjee,Jaipur
O000547,2023-10-05,Shipped,C00044,Sneha,Rao,Bhubaneswar
O002643,2023-10-06,Delivered,C00068,Rohan,Singh,Kolkata
O000841,2023-10-06,Cancelled,C00249,Nikhil,Iyer,Mumbai
O000242,2023-10-07,Delivered,C00142,Anaya,Nair,Mumbai
O000777,2023-10-07,Delivered,C00084,Riya,Sharma,Bengaluru
O002105,2023-10-07,Delivered,C00178,Rohan,Verma,Mumbai
O002330,2023-10-07,Delivered,C00116,Pooja,Rao,Chennai
O002095,2023-10-08,Placed,C00194,Tara,Das,Hyderabad
O001754,2023-10-08,Delivered,C00377,Sneha,Das,Ahmedabad
O002382,2023-10-08,Delivered,C00297,Anaya,Das,Jaipur
O002070,2023-10-09,Delivered,C00320,Diya,Reddy,Bhubaneswar
O002359,2023-10-09,Shipped,C00136,Karan,Joshi,Mumbai
O001589,2023-10-09,Cancelled,C00190,Aditya,Kapoor,Delhi
O000091,2023-10-10,Shipped,C00066,Rohan,Gupta,Delhi
O000119,2023-10-10,Delivered,C00399,Sara,Iyer,Mumbai
O002157,2023-10-10,Delivered,C00090,Anaya,Joshi,Bhubaneswar
O000701,2023-10-10,Delivered,C00122,Karan,Reddy,Jaipur
O000511,2023-10-10,Delivered,C00103,Aditya,Das,Mumbai
O000830,2023-10-11,Delivered,C00046,Sneha,Patel,Pune
O001137,2023-10-11,Shipped,C00128,Isha,Singh,Pune
O001174,2023-10-11,Placed,C00055,Arjun,Joshi,Delhi
O002194,2023-10-11,Returned,C00124,Aditya,Joshi,Delhi
O000225,2023-10-12,Delivered,C00084,Riya,Sharma,Bengaluru
O001913,2023-10-12,Shipped,C00071,Nikhil,Patel,Kolkata
O001493,2023-10-12,Delivered,C00318,Isha,Sharma,Bengaluru
O001135,2023-10-12,Delivered,C00024,Pooja,Reddy,Pune
O002730,2023-10-12,Delivered,C00365,Nikhil,Verma,Ahmedabad
O000813,2023-10-13,Delivered,C00011,Sara,Kapoor,Chennai
O002819,2023-10-13,Cancelled,C00288,Sneha,Malhotra,Chennai
O001405,2023-10-13,Delivered,C00108,Kabir,Patel,Chennai
O002390,2023-10-14,Shipped,C00235,Nikhil,Rao,Kolkata
O002047,2023-10-14,Delivered,C00229,Nikhil,Verma,Ahmedabad
O001064,2023-10-15,Placed,C00051,Priya,Malhotra,Hyderabad
O002360,2023-10-15,Delivered,C00349,Aditya,Malhotra,Kolkata
O002828,2023-10-15,Delivered,C00330,Sneha,Iyer,Bhubaneswar
O000821,2023-10-15,Delivered,C00333,Dev,Singh,Kolkata
O002304,2023-10-16,Delivered,C00156,Dev,Sharma,Pune
O001126,2023-10-16,Returned,C00080,Karan,Kapoor,Ahmedabad
O000032,2023-10-17,Cancelled,C00229,Nikhil,Verma,Ahmedabad
O000563,2023-10-17,Placed,C00012,Vihaan,Verma,Kolkata
O002081,2023-10-17,Delivered,C00227,Vihaan,Iyer,Bengaluru
O000172,2023-10-18,Shipped,C00344,Isha,Malhotra,Pune
O000303,2023-10-18,Shipped,C00063,Arjun,Reddy,Pune
O000349,2023-10-18,Shipped,C00385,Arjun,Gupta,Mumbai
O002041,2023-10-18,Delivered,C00249,Nikhil,Iyer,Mumbai
O000591,2023-10-19,Delivered,C00005,Karan,Verma,Bhubaneswar
O000635,2023-10-19,Placed,C00251,Priya,Rao,Mumbai
O002055,2023-10-19,Delivered,C00123,Diya,Singh,Chennai
O001751,2023-10-19,Delivered,C00324,Tara,Mehta,Jaipur
O001699,2023-10-20,Delivered,C00389,Karan,Verma,Jaipur
O000246,2023-10-21,Shipped,C00298,Aditya,Singh,Hyderabad
O002318,2023-10-21,Delivered,C00223,Rohan,Malhotra,Chennai
O002867,2023-10-21,Delivered,C00178,Rohan,Verma,Mumbai
O002896,2023-10-21,Delivered,C00150,Sara,Kapoor,Mumbai
O002959,2023-10-21,Cancelled,C00349,Aditya,Malhotra,Kolkata
O000636,2023-10-22,Cancelled,C00009,Priya,Nair,Ahmedabad
O002295,2023-10-22,Delivered,C00164,Vihaan,Iyer,Ahmedabad
O001334,2023-10-22,Cancelled,C00020,Pooja,Iyer,Jaipur
O002625,2023-10-23,Delivered,C00290,Vihaan,Rao,Jaipur
O000949,2023-10-24,Delivered,C00194,Tara,Das,Hyderabad
O001215,2023-10-24,Delivered,C00341,Nikhil,Nair,Kolkata
O000533,2023-10-24,Delivered,C00168,Isha,Kapoor,Ahmedabad
O000597,2023-10-25,Delivered,C00348,Rohan,Singh,Bengaluru
O002725,2023-10-25,Shipped,C00133,Sneha,Reddy,Chennai
O001948,2023-10-25,Delivered,C00090,Anaya,Joshi,Bhubaneswar
O000204,2023-10-26,Placed,C00039,Dev,Verma,Chennai
O002873,2023-10-26,Delivered,C00303,Karan,Gupta,Delhi
O001276,2023-10-26,Delivered,C00234,Rahul,Rao,Mumbai
O001307,2023-10-26,Cancelled,C00023,Sneha,Chatterjee,Jaipur
O001211,2023-10-26,Delivered,C00331,Arjun,Malhotra,Delhi
O000582,2023-10-27,Delivered,C00367,Kabir,Gupta,Mumbai
O001243,2023-10-27,Delivered,C00111,Arjun,Kapoor,Jaipur
O000408,2023-10-28,Delivered,C00097,Karan,Gupta,Bengaluru
O002112,2023-10-28,Cancelled,C00231,Tara,Patel,Jaipur
O002218,2023-10-28,Returned,C00099,Nikhil,Chatterjee,Pune
O002608,2023-10-28,Placed,C00210,Kabir,Nair,Chennai
O000342,2023-10-29,Delivered,C00139,Dev,Nair,Delhi
O002248,2023-10-29,Delivered,C00318,Isha,Sharma,Bengaluru
O002953,2023-10-29,Delivered,C00214,Arjun,Iyer,Jaipur
O002263,2023-10-29,Delivered,C00368,Dev,Nair,Hyderabad
O000615,2023-10-30,Delivered,C00051,Priya,Malhotra,Hyderabad
O001979,2023-10-30,Delivered,C00342,Aarav,Sharma,Pune
O002954,2023-10-30,Returned,C00263,Pooja,Kapoor,Pune
O000467,2023-10-30,Placed,C00321,Kabir,Mehta,Ahmedabad
O000804,2023-10-30,Shipped,C00069,Dev,Iyer,Bengaluru
O002786,2023-10-30,Delivered,C00328,Karan,Kapoor,Delhi
O002178,2023-10-30,Shipped,C00335,Rahul,Joshi,Ahmedabad
O001223,2023-10-31,Delivered,C00183,Pooja,Kapoor,Pune
O002296,2023-10-31,Cancelled,C00287,Anaya,Chatterjee,Hyderabad
O002373,2023-10-31,Returned,C00189,Aditya,Verma,Kolkata
O001742,2023-10-31,Cancelled,C00321,Kabir,Mehta,Ahmedabad
O001868,2023-10-31,Delivered,C00201,Karan,Joshi,Pune
O000695,2023-10-31,Cancelled,C00076,Arjun,Verma,Delhi
O001204,2023-10-31,Placed,C00229,Nikhil,Verma,Ahmedabad
O001494,2023-10-31,Shipped,C00032,Tara,Patel,Jaipur
O002286,2023-10-31,Shipped,C00327,Sneha,Reddy,Delhi
O000631,2023-11-01,Placed,C00228,Anaya,Iyer,Ahmedabad
O002232,2023-11-01,Delivered,C00361,Dev,Sharma,Jaipur
O002933,2023-11-01,Delivered,C00197,Sara,Nair,Delhi
O002329,2023-11-01,Placed,C00046,Sneha,Patel,Pune
O000134,2023-11-02,Returned,C00316,Sara,Joshi,Jaipur
O001240,2023-11-02,Delivered,C00294,Anaya,Nair,Ahmedabad
O001600,2023-11-02,Cancelled,C00082,Kabir,Joshi,Kolkata
O000344,2023-11-03,Cancelled,C00220,Aditya,Reddy,Bhubaneswar
O000912,2023-11-03,Shipped,C00286,Vihaan,Das,Delhi
O002228,2023-11-03,Delivered,C00108,Kabir,Patel,Chennai
O002893,2023-11-03,Cancelled,C00162,Vihaan,Sharma,Hyderabad
O000139,2023-11-04,Delivered,C00270,Dev,Mehta,Pune
O000372,2023-11-04,Delivered,C00139,Dev,Nair,Delhi
O000856,2023-11-04,Returned,C00037,Sneha,Sharma,Jaipur
O001258,2023-11-04,Delivered,C00327,Sneha,Reddy,Delhi
O002594,2023-11-04,Delivered,C00211,Kabir,Das,Hyderabad
O002598,2023-11-04,Returned,C00246,Diya,Das,Bengaluru
O000254,2023-11-05,Returned,C00351,Karan,Sharma,Chennai
O001153,2023-11-05,Cancelled,C00073,Riya,Singh,Jaipur
O002551,2023-11-05,Delivered,C00328,Karan,Kapoor,Delhi
O001052,2023-11-06,Shipped,C00214,Arjun,Iyer,Jaipur
O002195,2023-11-06,Delivered,C00234,Rahul,Rao,Mumbai
O001878,2023-11-06,Delivered,C00223,Rohan,Malhotra,Chennai
O002120,2023-11-06,Shipped,C00264,Riya,Iyer,Mumbai
O001503,2023-11-06,Placed,C00268,Pooja,Reddy,Delhi
O001143,2023-11-07,Delivered,C00068,Rohan,Singh,Kolkata
O001953,2023-11-07,Delivered,C00242,Anaya,Singh,Bhubaneswar
O000816,2023-11-07,Delivered,C00220,Aditya,Reddy,Bhubaneswar
O002838,2023-11-07,Delivered,C00134,Sara,Joshi,Chennai
O002466,2023-11-08,Returned,C00105,Anaya,Rao,Bhubaneswar
O000416,2023-11-09,Delivered,C00336,Tara,Gupta,Delhi
O002793,2023-11-09,Delivered,C00259,Anaya,Joshi,Pune
O001293,2023-11-09,Delivered,C00115,Sara,Kapoor,Pune
O001151,2023-11-10,Placed,C00255,Tara,Chatterjee,Kolkata
O002103,2023-11-11,Cancelled,C00258,Kabir,Gupta,Jaipur
O001929,2023-11-11,Returned,C00061,Priya,Reddy,Pune
O001625,2023-11-11,Delivered,C00028,Aditya,Iyer,Ahmedabad
O001779,2023-11-11,Cancelled,C00331,Arjun,Malhotra,Delhi
O002211,2023-11-12,Shipped,C00202,Vihaan,Das,Bhubaneswar
O002369,2023-11-12,Delivered,C00384,Aarav,Rao,Delhi
O000253,2023-11-13,Returned,C00002,Rohan,Das,Ahmedabad
O002012,2023-11-13,Returned,C00364,Rohan,Nair,Delhi
O002208,2023-11-13,Delivered,C00265,Nikhil,Reddy,Hyderabad
O002376,2023-11-13,Shipped,C00195,Meera,Chatterjee,Bengaluru
O000520,2023-11-13,Placed,C00339,Diya,Mehta,Bhubaneswar
O002425,2023-11-14,Delivered,C00101,Karan,Nair,Delhi
O000888,2023-11-15,Delivered,C00339,Diya,Mehta,Bhubaneswar
O000941,2023-11-15,Placed,C00184,Aarav,Patel,Mumbai
O000959,2023-11-15,Delivered,C00047,Aditya,Singh,Bhubaneswar
O001063,2023-11-15,Shipped,C00001,Isha,Sharma,Jaipur
O002334,2023-11-15,Delivered,C00069,Dev,Iyer,Bengaluru
O002398,2023-11-15,Delivered,C00317,Tara,Mehta,Delhi
O000089,2023-11-16,Shipped,C00057,Priya,Kapoor,Bhubaneswar
O000724,2023-11-16,Shipped,C00295,Sara,Mehta,Bhubaneswar
O002065,2023-11-16,Delivered,C00028,Aditya,Iyer,Ahmedabad
O002278,2023-11-16,Delivered,C00154,Riya,Chatterjee,Mumbai
O002553,2023-11-16,Cancelled,C00156,Dev,Sharma,Pune
O002928,2023-11-16,Delivered,C00091,Priya,Mehta,Chennai
O002614,2023-11-16,Placed,C00384,Aarav,Rao,Delhi
O002199,2023-11-16,Shipped,C00378,Aditya,Patel,Bengaluru
O001306,2023-11-16,Delivered,C00150,Sara,Kapoor,Mumbai
O000026,2023-11-17,Placed,C00335,Rahul,Joshi,Ahmedabad
O000507,2023-11-17,Delivered,C00043,Vihaan,Patel,Kolkata
O001296,2023-11-17,Placed,C00400,Pooja,Patel,Pune
O000551,2023-11-18,Delivered,C00154,Riya,Chatterjee,Mumbai
O000714,2023-11-18,Cancelled,C00238,Priya,Joshi,Chennai
O001197,2023-11-18,Delivered,C00038,Meera,Sharma,Delhi
O000574,2023-11-18,Delivered,C00041,Sara,Gupta,Bengaluru
O001172,2023-11-19,Cancelled,C00198,Priya,Nair,Mumbai
O001686,2023-11-19,Delivered,C00099,Nikhil,Chatterjee,Pune
O002536,2023-11-19,Shipped,C00279,Aarav,Nair,Bhubaneswar
O002918,2023-11-19,Returned,C00063,Arjun,Reddy,Pune
O000141,2023-11-20,Delivered,C00251,Priya,Rao,Mumbai
O002362,2023-11-20,Placed,C00301,Aditya,Nair,Kolkata
O001726,2023-11-20,Returned,C00141,Nikhil,Patel,Bhubaneswar
O000208,2023-11-21,Shipped,C00188,Vihaan,Singh,Delhi
O000501,2023-11-21,Delivered,C00127,Sara,Rao,Delhi
O000472,2023-11-21,Returned,C00194,Tara,Das,Hyderabad
O000477,2023-11-21,Shipped,C00347,Dev,Reddy,Mumbai
O002378,2023-11-21,Returned,C00072,Pooja,Joshi,Mumbai
O002770,2023-11-22,Cancelled,C00336,Tara,Gupta,Delhi
O001671,2023-11-22,Delivered,C00332,Pooja,Rao,Pune
O001705,2023-11-22,Placed,C00127,Sara,Rao,Delhi
O000146,2023-11-23,Delivered,C00323,Sara,Reddy,Mumbai
O001844,2023-11-23,Returned,C00383,Sara,Chatterjee,Chennai
O002740,2023-11-23,Delivered,C00343,Sneha,Gupta,Mumbai
O001084,2023-11-23,Shipped,C00285,Aditya,Reddy,Hyderabad
O000713,2023-11-24,Delivered,C00187,Rahul,Das,Bengaluru
O001283,2023-11-24,Shipped,C00390,Dev,Reddy,Jaipur
O002919,2023-11-24,Cancelled,C00328,Karan,Kapoor,Delhi
O002721,2023-11-24,Delivered,C00151,Isha,Malhotra,Ahmedabad
O002527,2023-11-24,Cancelled,C00301,Aditya,Nair,Kolkata
O002539,2023-11-24,Returned,C00222,Anaya,Verma,Chennai
O002591,2023-11-24,Delivered,C00356,Sneha,Reddy,Ahmedabad
O000727,2023-11-25,Delivered,C00284,Riya,Joshi,Kolkata
O000825,2023-11-25,Delivered,C00210,Kabir,Nair,Chennai
O001010,2023-11-25,Delivered,C00279,Aarav,Nair,Bhubaneswar
O001390,2023-11-25,Delivered,C00181,Arjun,Patel,Jaipur
O002976,2023-11-25,Cancelled,C00068,Rohan,Singh,Kolkata
O002833,2023-11-25,Delivered,C00273,Rahul,Mehta,Kolkata
O001994,2023-11-25,Delivered,C00398,Anaya,Joshi,Bengaluru
O002817,2023-11-25,Shipped,C00163,Isha,Kapoor,Chennai
O000919,2023-11-26,Shipped,C00394,Riya,Patel,Bhubaneswar
O000431,2023-11-26,Delivered,C00203,Diya,Nair,Jaipur
O000498,2023-11-26,Delivered,C00242,Anaya,Singh,Bhubaneswar
O002960,2023-11-27,Delivered,C00163,Isha,Kapoor,Chennai
O000112,2023-11-28,Placed,C00196,Sara,Reddy,Hyderabad
O000270,2023-11-28,Placed,C00222,Anaya,Verma,Chennai
O000590,2023-11-28,Delivered,C00116,Pooja,Rao,Chennai
O002874,2023-11-28,Delivered,C00211,Kabir,Das,Hyderabad
O001579,2023-11-28,Placed,C00134,Sara,Joshi,Chennai
O001545,2023-11-28,Returned,C00059,Tara,Nair,Ahmedabad
O002597,2023-11-28,Shipped,C00254,Pooja,Malhotra,Jaipur
O002802,2023-11-28,Cancelled,C00011,Sara,Kapoor,Chennai
O000769,2023-11-29,Delivered,C00166,Sneha,Iyer,Mumbai
O001110,2023-11-29,Placed,C00264,Riya,Iyer,Mumbai
O001863,2023-11-29,Cancelled,C00230,Sara,Rao,Ahmedabad
O000191,2023-11-30,Placed,C00271,Riya,Das,Chennai
O001398,2023-11-30,Delivered,C00279,Aarav,Nair,Bhubaneswar
O001429,2023-11-30,Delivered,C00085,Diya,Chatterjee,Delhi
O000955,2023-11-30,Cancelled,C00257,Meera,Chatterjee,Jaipur
O001757,2023-11-30,Delivered,C00369,Dev,Gupta,Jaipur
O000357,2023-12-01,Delivered,C00035,Dev,Sharma,Chennai
O002836,2023-12-01,Returned,C00254,Pooja,Malhotra,Jaipur
O001816,2023-12-01,Delivered,C00192,Meera,Patel,Hyderabad
O000859,2023-12-01,Delivered,C00293,Kabir,Sharma,Delhi
O000228,2023-12-02,Shipped,C00139,Dev,Nair,Delhi
O000938,2023-12-02,Placed,C00204,Dev,Singh,Kolkata
O002908,2023-12-02,Delivered,C00275,Sneha,Nair,Bhubaneswar
O001813,2023-12-02,Delivered,C00281,Diya,Das,Chennai
O001501,2023-12-02,Cancelled,C00217,Tara,Nair,Kolkata
O002525,2023-12-02,Shipped,C00126,Sneha,Patel,Ahmedabad
O002888,2023-12-03,Shipped,C00194,Tara,Das,Hyderabad
O001738,2023-12-03,Returned,C00309,Rahul,Mehta,Delhi
O002965,2023-12-03,Delivered,C00372,Kabir,Kapoor,Chennai
O000177,2023-12-04,Delivered,C00140,Anaya,Iyer,Bengaluru
O001354,2023-12-04,Shipped,C00357,Anaya,Chatterjee,Mumbai
O002005,2023-12-04,Delivered,C00204,Dev,Singh,Kolkata
O001246,2023-12-04,Delivered,C00395,Vihaan,Iyer,Kolkata
O000855,2023-12-05,Delivered,C00317,Tara,Mehta,Delhi
O000975,2023-12-05,Returned,C00136,Karan,Joshi,Mumbai
O002069,2023-12-05,Delivered,C00316,Sara,Joshi,Jaipur
O002266,2023-12-05,Delivered,C00014,Sneha,Gupta,Mumbai
O000367,2023-12-06,Shipped,C00117,Vihaan,Mehta,Chennai
O000750,2023-12-06,Delivered,C00263,Pooja,Kapoor,Pune
O001986,2023-12-06,Placed,C00355,Karan,Sharma,Hyderabad
O001995,2023-12-06,Delivered,C00063,Arjun,Reddy,Pune
O000870,2023-12-07,Cancelled,C00338,Nikhil,Patel,Jaipur
O002810,2023-12-07,Shipped,C00328,Karan,Kapoor,Delhi
O001505,2023-12-07,Delivered,C00337,Riya,Mehta,Kolkata
O000178,2023-12-08,Delivered,C00296,Dev,Chatterjee,Bhubaneswar
O001062,2023-12-09,Delivered,C00105,Anaya,Rao,Bhubaneswar
O002122,2023-12-09,Shipped,C00353,Karan,Reddy,Chennai
O002982,2023-12-09,Cancelled,C00164,Vihaan,Iyer,Ahmedabad
O001919,2023-12-09,Delivered,C00311,Tara,Singh,Bhubaneswar
O002465,2023-12-09,Delivered,C00379,Isha,Joshi,Jaipur
O001905,2023-12-09,Shipped,C00207,Nikhil,Mehta,Chennai
O000943,2023-12-10,Delivered,C00127,Sara,Rao,Delhi
O001584,2023-12-10,Delivered,C00139,Dev,Nair,Delhi
O001661,2023-12-10,Placed,C00367,Kabir,Gupta,Mumbai
O001695,2023-12-10,Delivered,C00116,Pooja,Rao,Chennai
O002662,2023-12-10,Shipped,C00196,Sara,Reddy,Hyderabad
O002053,2023-12-10,Delivered,C00364,Rohan,Nair,Delhi
O001744,2023-12-11,Returned,C00194,Tara,Das,Hyderabad
O002755,2023-12-11,Placed,C00024,Pooja,Reddy,Pune
O000171,2023-12-12,Delivered,C00361,Dev,Sharma,Jaipur
O000993,2023-12-12,Delivered,C00161,Tara,Das,Chennai
O001378,2023-12-12,Delivered,C00346,Sara,Gupta,Bengaluru
O001171,2023-12-12,Delivered,C00255,Tara,Chatterjee,Kolkata
O002096,2023-12-12,Delivered,C00118,Karan,Das,Ahmedabad
O000292,2023-12-13,Delivered,C00281,Diya,Das,Chennai
O000336,2023-12-13,Delivered,C00271,Riya,Das,Chennai
O001069,2023-12-13,Cancelled,C00088,Anaya,Verma,Chennai
O002058,2023-12-13,Placed,C00051,Priya,Malhotra,Hyderabad
O002158,2023-12-13,Returned,C00073,Riya,Singh,Jaipur
O001564,2023-12-13,Placed,C00258,Kabir,Gupta,Jaipur
O000420,2023-12-13,Cancelled,C00030,Priya,Reddy,Bengaluru
O001132,2023-12-14,Delivered,C00047,Aditya,Singh,Bhubaneswar
O001780,2023-12-14,Delivered,C00399,Sara,Iyer,Mumbai
O001701,2023-12-14,Cancelled,C00089,Dev,Rao,Bengaluru
O001060,2023-12-15,Cancelled,C00398,Anaya,Joshi,Bengaluru
O001341,2023-12-15,Delivered,C00072,Pooja,Joshi,Mumbai
O000761,2023-12-16,Placed,C00121,Rohan,Singh,Mumbai
O001875,2023-12-16,Delivered,C00224,Aditya,Nair,Hyderabad
O002590,2023-12-16,Cancelled,C00291,Vihaan,Patel,Jaipur
O000691,2023-12-17,Delivered,C00198,Priya,Nair,Mumbai
O001098,2023-12-17,Delivered,C00143,Meera,Patel,Kolkata
O002213,2023-12-17,Shipped,C00024,Pooja,Reddy,Pune
O002897,2023-12-17,Delivered,C00299,Meera,Rao,Hyderabad
O002998,2023-12-17,Delivered,C00069,Dev,Iyer,Bengaluru
O002445,2023-12-18,Delivered,C00125,Aditya,Nair,Pune
O000784,2023-12-18,Delivered,C00278,Rahul,Nair,Kolkata
O000492,2023-12-18,Delivered,C00378,Aditya,Patel,Bengaluru
O000082,2023-12-19,Delivered,C00035,Dev,Sharma,Chennai
O000283,2023-12-19,Shipped,C00189,Aditya,Verma,Kolkata
O000705,2023-12-19,Returned,C00235,Nikhil,Rao,Kolkata
O002676,2023-12-19,Delivered,C00143,Meera,Patel,Kolkata
O000924,2023-12-20,Delivered,C00261,Meera,Kapoor,Bhubaneswar
O001858,2023-12-20,Placed,C00161,Tara,Das,Chennai
O001170,2023-12-21,Returned,C00277,Aditya,Patel,Pune
O001453,2023-12-21,Delivered,C00373,Rohan,Singh,Chennai
O002447,2023-12-21,Returned,C00015,Aditya,Singh,Chennai
O002765,2023-12-21,Cancelled,C00380,Riya,Nair,Bengaluru
O002811,2023-12-21,Cancelled,C00350,Vihaan,Sharma,Mumbai
O000353,2023-12-22,Delivered,C00274,Sneha,Gupta,Hyderabad
O002400,2023-12-22,Shipped,C00214,Arjun,Iyer,Jaipur
O000900,2023-12-23,Delivered,C00006,Nikhil,Mehta,Ahmedabad
O000992,2023-12-23,Shipped,C00264,Riya,Iyer,Mumbai
O000836,2023-12-23,Delivered,C00351,Karan,Sharma,Chennai
O000030,2023-12-24,Cancelled,C00159,Tara,Verma,Bengaluru
O001181,2023-12-24,Cancelled,C00181,Arjun,Patel,Jaipur
O002735,2023-12-24,Delivered,C00389,Karan,Verma,Jaipur
O002693,2023-12-24,Delivered,C00334,Nikhil,Verma,Bhubaneswar
O001165,2023-12-25,Delivered,C00132,Rahul,Kapoor,Jaipur
O002480,2023-12-25,Delivered,C00010,Meera,Mehta,Jaipur
O000314,2023-12-26,Shipped,C00111,Arjun,Kapoor,Jaipur
O001329,2023-12-26,Returned,C00359,Isha,Patel,Chennai
O001687,2023-12-26,Delivered,C00215,Aditya,Sharma,Chennai
O001763,2023-12-26,Placed,C00045,Sneha,Gupta,Bengaluru
O001591,2023-12-26,Shipped,C00345,Priya,Gupta,Delhi
O000023,2023-12-27,Delivered,C00394,Riya,Patel,Bhubaneswar
O000341,2023-12-27,Delivered,C00097,Karan,Gupta,Bengaluru
O001452,2023-12-27,Shipped,C00150,Sara,Kapoor,Mumbai
O002899,2023-12-27,Shipped,C00255,Tara,Chatterjee,Kolkata
O001728,2023-12-27,Cancelled,C00096,Karan,Sharma,Pune
O002864,2023-12-27,Delivered,C00148,Aarav,Joshi,Bhubaneswar
O001918,2023-12-27,Delivered,C00238,Priya,Joshi,Chennai
O000065,2023-12-28,Delivered,C00278,Rahul,Nair,Kolkata
O001303,2023-12-28,Placed,C00393,Aditya,Kapoor,Kolkata
O001978,2023-12-28,Delivered,C00012,Vihaan,Verma,Kolkata
O002074,2023-12-28,Delivered,C00022,Sara,Sharma,Bengaluru
O000517,2023-12-28,Delivered,C00121,Rohan,Singh,Mumbai
O002558,2023-12-28,Delivered,C00218,Sara,Mehta,Delhi
O000693,2023-12-29,Delivered,C00177,Isha,Nair,Kolkata
O001167,2023-12-29,Cancelled,C00303,Karan,Gupta,Delhi
O002886,2023-12-29,Placed,C00176,Arjun,Reddy,Chennai
O002385,2023-12-29,Delivered,C00290,Vihaan,Rao,Jaipur
O000883,2023-12-30,Returned,C00352,Rohan,Gupta,Jaipur
O001212,2023-12-30,Delivered,C00337,Riya,Mehta,Kolkata
O002153,2023-12-30,Delivered,C00064,Dev,Mehta,Ahmedabad
O002859,2023-12-30,Delivered,C00054,Vihaan,Patel,Delhi
O001340,2023-12-30,Returned,C00027,Rohan,Rao,Bengaluru
O002134,2023-12-30,Shipped,C00323,Sara,Reddy,Mumbai
O000677,2023-12-30,Shipped,C00085,Diya,Chatterjee,Delhi
O001125,2023-12-31,Placed,C00191,Anaya,Iyer,Chennai
O001262,2023-12-31,Delivered,C00222,Anaya,Verma,Chennai
O000462,2023-12-31,Delivered,C00344,Isha,Malhotra,Pune
O002745,2023-12-31,Placed,C00284,Riya,Joshi,Kolkata
O000861,2024-01-01,Placed,C00140,Anaya,Iyer,Bengaluru
O001996,2024-01-01,Delivered,C00388,Pooja,Patel,Mumbai
O000102,2024-01-02,Delivered,C00288,Sneha,Malhotra,Chennai
O001389,2024-01-02,Returned,C00397,Sneha,Joshi,Delhi
O002419,2024-01-02,Delivered,C00134,Sara,Joshi,Chennai
O002898,2024-01-02,Cancelled,C00104,Anaya,Sharma,Jaipur
O001668,2024-01-02,Placed,C00180,Tara,Joshi,Jaipur
O000196,2024-01-03,Shipped,C00071,Nikhil,Patel,Kolkata
O001606,2024-01-03,Returned,C00365,Nikhil,Verma,Ahmedabad
O002781,2024-01-04,Delivered,C00391,Meera,Mehta,Kolkata
O002202,2024-01-04,Delivered,C00354,Sara,Joshi,Chennai
O001866,2024-01-04,Delivered,C00328,Karan,Kapoor,Delhi
O000090,2024-01-05,Cancelled,C00177,Isha,Nair,Kolkata
O001883,2024-01-05,Delivered,C00380,Riya,Nair,Bengaluru
O001514,2024-01-05,Delivered,C00021,Aarav,Das,Pune
O000980,2024-01-05,Delivered,C00372,Kabir,Kapoor,Chennai
O000876,2024-01-06,Delivered,C00018,Anaya,Reddy,Pune
O002574,2024-01-06,Delivered,C00164,Vihaan,Iyer,Ahmedabad
O002034,2024-01-06,Delivered,C00294,Anaya,Nair,Ahmedabad
O001507,2024-01-07,Delivered,C00201,Karan,Joshi,Pune
O000077,2024-01-07,Delivered,C00241,Pooja,Joshi,Pune
O002892,2024-01-07,Delivered,C00376,Karan,Chatterjee,Jaipur
O002894,2024-01-07,Delivered,C00271,Riya,Das,Chennai
O000044,2024-01-08,Placed,C00280,Pooja,Singh,Delhi
O000097,2024-01-08,Shipped,C00169,Karan,Sharma,Bengaluru
O000240,2024-01-08,Shipped,C00354,Sara,Joshi,Chennai
O000745,2024-01-08,Delivered,C00252,Priya,Mehta,Kolkata
O002210,2024-01-08,Placed,C00137,Tara,Joshi,Hyderabad
O002571,2024-01-09,Delivered,C00317,Tara,Mehta,Delhi
O000951,2024-01-10,Delivered,C00238,Priya,Joshi,Chennai
O001149,2024-01-10,Delivered,C00161,Tara,Das,Chennai
O002944,2024-01-10,Delivered,C00393,Aditya,Kapoor,Kolkata
O002656,2024-01-10,Cancelled,C00121,Rohan,Singh,Mumbai
O003000,2024-01-10,Delivered,C00139,Dev,Nair,Delhi
O000552,2024-01-11,Delivered,C00075,Karan,Nair,Mumbai
O002744,2024-01-11,Delivered,C00070,Tara,Iyer,Bengaluru
O002472,2024-01-11,Placed,C00399,Sara,Iyer,Mumbai
O002076,2024-01-11,Cancelled,C00372,Kabir,Kapoor,Chennai
O001743,2024-01-12,Delivered,C00010,Meera,Mehta,Jaipur
O002011,2024-01-12,Delivered,C00306,Kabir,Singh,Jaipur
O002603,2024-01-12,Placed,C00377,Sneha,Das,Ahmedabad
O002309,2024-01-13,Delivered,C00186,Aditya,Iyer,Hyderabad
O002697,2024-01-13,Delivered,C00117,Vihaan,Mehta,Chennai
O002273,2024-01-13,Placed,C00303,Karan,Gupta,Delhi
O000592,2024-01-14,Delivered,C00313,Sneha,Sharma,Mumbai
O002102,2024-01-14,Shipped,C00134,Sara,Joshi,Chennai
O001086,2024-01-14,Returned,C00343,Sneha,Gupta,Mumbai
O000264,2024-01-15,Returned,C00102,Karan,Verma,Ahmedabad
O001194,2024-01-15,Cancelled,C00342,Aarav,Sharma,Pune
O002963,2024-01-15,Delivered,C00048,Aarav,Nair,Jaipur
